Sample,date,tax_label,mean_rel_abund,mean
sample4,2022-05-16,Ilumatobacteraceae CL500-29_marine_group,0.6365553803180877,0.930435459719942
sample4,2022-05-16,Microtrichaceae IMCC26207,1.065992741368499,1.9551873403156141
sample4,2022-05-16,Other max.<1%,21.65048359207251,0.004636330084802926
sample4,2022-05-16,Saprospiraceae OLB8,1.461227126760028,0.6012212433047679
sample4,2022-05-16,Solirubrobacterales unidentified_67-14,1.2598096034354989,1.6640872308775274
sample4,2022-05-16,Spongiibacteraceae BD1-7_clade,0.8398730689569993,0.6189779620413468
sample4,2022-05-16,Thermomicrobiales Genus of JG30-KF-CM45,4.434985843768407,4.824373786433909
sample5,2022-05-30,*Acidovorax*,0.4621711865787116,0.6250601854685071
sample5,2022-05-30,*Bifidobacterium*,0.5863669679941363,0.7718842085045514
sample5,2022-05-30,*Candidatus_Microthrix*,24.53782881342129,16.572508272021935
sample5,2022-05-30,*Collinsella*,0.6148709178271846,0.9171921516494475
sample5,2022-05-30,*Dechloromonas*,0.4031272904959687,0.5935828241994345
sample5,2022-05-30,*Ferruginibacter*,0.5130710969948693,0.6918805480368627
sample5,2022-05-30,*Hyphomicrobium*,1.4292694844857072,1.3421399822106193
sample5,2022-05-30,*Iamia*,0.3664793549963352,0.9195638065549002
sample5,2022-05-30,*Longivirga*,0.2931834839970682,0.5226197584525807
sample5,2022-05-30,*Methanosaeta*,1.5514292694844858,0.5796673762182207
sample5,2022-05-30,*Mycobacterium*,0.7125987458262073,0.7498251193740132
sample5,2022-05-30,*Nitrospira*,0.1425197491652415,0.9664133831269824
sample5,2022-05-30,*Nordella*,1.134050004071993,1.1986489788430603
sample5,2022-05-30,*Romboutsia*,1.1544099682384559,1.0035358373993588
sample5,2022-05-30,*Simplicispira*,0.13641175991530255,0.3901699130216283
sample5,2022-05-30,*Terrimonas*,0.7451746884925482,0.6644726300806033
sample5,2022-05-30,*Thauera*,0.04682791758286505,0.36917998114796513
sample5,2022-05-30,*Trichococcus*,2.4615196677253848,3.1365122818711373
sample5,2022-05-30,*unidentified_Caldilineaceae*,2.463555664142031,1.0407829723398616
sample5,2022-05-30,Actinobacteria Genus of PeM15,1.2053098786546135,2.755898039947531
sample5,2022-05-30,Anaerolineae Genus of C10-SB1A,0.7105627494095611,0.2640053588327615
sample5,2022-05-30,Burkholderiales Genus of SC-I-84,0.684094795993159,1.297114173829319
sample5,2022-05-30,Chloroflexi Genus of OLB14,1.268425767570649,1.6816085671473981
sample5,2022-05-30,Flavobacteriales Genus of NS9_marine_group,0.5558270217444418,0.9059129042078556
sample5,2022-05-30,Gammaproteobacteria Genus of Run-SP154,1.1096180470722372,2.6335148874738517
sample5,2022-05-30,Genus of Actinobacteria,0.3400114015799332,0.7126946461146075
sample5,2022-05-30,Genus of Caldilineaceae,12.372750223959606,4.411204707392569
sample5,2022-05-30,Genus of Chloroflexaceae,0.2728235198306051,0.509813734457172
sample5,2022-05-30,Genus of Comamonadaceae,0.969134294323642,1.6405102162494207
sample5,2022-05-30,Genus of Intrasporangiaceae,4.882319407117843,5.010608469695935
sample5,2022-05-30,Genus of Kineosporiaceae,0.7024187637429757,0.6569083750018746
sample5,2022-05-30,Genus of Micrococcales,1.042430165322909,1.6418298495456767
sample5,2022-05-30,Genus of Microtrichaceae,0.9793142764068735,1.387385172656866
sample5,2022-05-30,Genus of Microtrichales,0.557863018161088,1.3823951177390017
sample5,2022-05-30,Genus of Propionibacteriaceae,0.9447023373238862,0.8792396657092159
sample5,2022-05-30,Genus of Rhodobacteraceae,2.335287889893314,2.657419448875585
sample5,2022-05-30,Genus of Saccharimonadales,0.6963107744930369,1.5574194736276132
sample5,2022-05-30,Genus of Saprospiraceae,1.6776610473165567,2.160915937332617
sample5,2022-05-30,Ignavibacteria Genus of SJA-28,0.25653554849743465,0.5225866721513354
sample5,2022-05-30,Ilumatobacteraceae CL500-29_marine_group,0.6230149034937699,0.930435459719942
sample5,2022-05-30,Microtrichaceae IMCC26207,1.2297418356543692,1.9551873403156141
sample5,2022-05-30,Other max.<1%,19.510953660721558,0.004636330084802926
sample5,2022-05-30,Saprospiraceae OLB8,0.7085267529929148,0.6012212433047679
sample5,2022-05-30,Solirubrobacterales unidentified_67-14,1.0505741509894944,1.6640872308775274
sample5,2022-05-30,Spongiibacteraceae BD1-7_clade,0.45199120449548014,0.6189779620413468
sample5,2022-05-30,Thermomicrobiales Genus of JG30-KF-CM45,3.106930531802264,4.824373786433909
sample6,2022-06-13,*Acidovorax*,0.7457310305886018,0.6250601854685071
sample6,2022-06-13,*Bifidobacterium*,0.6347475612842929,0.7718842085045514
sample6,2022-06-13,*Candidatus_Microthrix*,28.91800852820343,16.572508272021935
sample6,2022-06-13,*Collinsella*,0.7048423840028039,0.9171921516494475
sample6,2022-06-13,*Dechloromonas*,0.8489261862575206,0.5935828241994345
sample6,2022-06-13,*Ferruginibacter*,0.5120816215268988,0.6918805480368627
sample6,2022-06-13,*Hyphomicrobium*,0.9930099885122374,1.3421399822106193
sample6,2022-06-13,*Iamia*,0.8391907942132829,0.9195638065549002
sample6,2022-06-13,*Longivirga*,0.42251601471991274,0.5226197584525807
sample6,2022-06-13,*Methanosaeta*,1.150723339628887,0.5796673762182207
sample6,2022-06-13,*Mycobacterium*,0.835296637395588,0.7498251193740132
sample6,2022-06-13,*Nitrospira*,0.3543682704102494,0.9664133831269824
sample6,2022-06-13,*Nordella*,1.121517163496174,1.1986489788430603
sample6,2022-06-13,*Romboutsia*,0.924862244202574,1.0035358373993588
sample6,2022-06-13,*Simplicispira*,0.22001986019977027,0.3901699130216283
sample6,2022-06-13,*Terrimonas*,0.6931599135497186,0.6644726300806033
sample6,2022-06-13,*Thauera*,0.05062403863003563,0.36917998114796513
sample6,2022-06-13,*Trichococcus*,2.239140170174653,3.1365122818711373
sample6,2022-06-13,*unidentified_Caldilineaceae*,1.2889659066570611,1.0407829723398616
sample6,2022-06-13,Actinobacteria Genus of PeM15,1.5206682373099165,2.755898039947531
sample6,2022-06-13,Anaerolineae Genus of C10-SB1A,0.724313168091279,0.2640053588327615
sample6,2022-06-13,Burkholderiales Genus of SC-I-84,0.7924609124009423,1.297114173829319
sample6,2022-06-13,Chloroflexi Genus of OLB14,1.485620825950661,1.6816085671473981
sample6,2022-06-13,Flavobacteriales Genus of NS9_marine_group,0.6152767771958177,0.9059129042078556
sample6,2022-06-13,Gammaproteobacteria Genus of Run-SP154,1.051422340777663,2.6335148874738517
sample6,2022-06-13,Genus of Actinobacteria,0.5003991510738137,0.7126946461146075
sample6,2022-06-13,Genus of Caldilineaceae,5.771140403824062,4.411204707392569
sample6,2022-06-13,Genus of Chloroflexaceae,0.12461301816624155,0.509813734457172
sample6,2022-06-13,Genus of Comamonadaceae,1.481726669132966,1.6405102162494207
sample6,2022-06-13,Genus of Intrasporangiaceae,4.6165229073774805,5.010608469695935
sample6,2022-06-13,Genus of Kineosporiaceae,0.6113826203781226,0.6569083750018746
sample6,2022-06-13,Genus of Micrococcales,0.9852216748768473,1.6418298495456767
sample6,2022-06-13,Genus of Microtrichaceae,1.3123308475632314,1.387385172656866
sample6,2022-06-13,Genus of Microtrichales,0.9599096555618294,1.3823951177390017
sample6,2022-06-13,Genus of Propionibacteriaceae,0.9482271851087444,0.8792396657092159
sample6,2022-06-13,Genus of Rhodobacteraceae,2.161257033820752,2.657419448875585
sample6,2022-06-13,Genus of Saccharimonadales,0.6697949726435484,1.5574194736276132
sample6,2022-06-13,Genus of Saprospiraceae,1.4953562179948987,2.160915937332617
sample6,2022-06-13,Ignavibacteria Genus of SJA-28,0.2725909772386534,0.5225866721513354
sample6,2022-06-13,Ilumatobacteraceae CL500-29_marine_group,1.065051889639596,0.930435459719942
sample6,2022-06-13,Microtrichaceae IMCC26207,1.6783815884265658,1.9551873403156141
sample6,2022-06-13,Other max.<1%,19.108627504429602,0.004636330084802926
sample6,2022-06-13,Saprospiraceae OLB8,0.6172238556046652,0.6012212433047679
sample6,2022-06-13,Solirubrobacterales unidentified_67-14,0.8567144998929107,1.6640872308775274
sample6,2022-06-13,Spongiibacteraceae BD1-7_clade,0.6133296987869702,0.6189779620413468
sample6,2022-06-13,Thermomicrobiales Genus of JG30-KF-CM45,4.462703713078526,4.824373786433909
sample7,2022-06-27,*Acidovorax*,0.9783638508091804,0.6250601854685071
sample7,2022-06-27,*Bifidobacterium*,0.6264622285813725,0.7718842085045514
sample7,2022-06-27,*Candidatus_Microthrix*,20.611380730485894,16.572508272021935
sample7,2022-06-27,*Collinsella*,0.5239853825479998,0.9171921516494475
sample7,2022-06-27,*Dechloromonas*,0.6709333127090624,0.5935828241994345
sample7,2022-06-27,*Ferruginibacter*,0.7386067015990255,0.6918805480368627
sample7,2022-06-27,*Hyphomicrobium*,1.6860341460585084,1.3421399822106193
sample7,2022-06-27,*Iamia*,1.4269417428797928,0.9195638065549002
sample7,2022-06-27,*Longivirga*,0.5162512809605754,0.5226197584525807
sample7,2022-06-27,*Methanosaeta*,0.22622247143216223,0.5796673762182207
sample7,2022-06-27,*Mycobacterium*,1.1137106285891065,0.7498251193740132
sample7,2022-06-27,*Nitrospira*,0.08700864285852396,0.9664133831269824
sample7,2022-06-27,*Nordella*,1.5622885206597188,1.1986489788430603
sample7,2022-06-27,*Romboutsia*,1.0963089000174018,1.0035358373993588
sample7,2022-06-27,*Simplicispira*,0.24555772540072315,0.3901699130216283
sample7,2022-06-27,*Terrimonas*,1.1137106285891065,0.6644726300806033
sample7,2022-06-27,*Thauera*,0.07734101587424351,0.36917998114796513
sample7,2022-06-27,*Trichococcus*,1.763375161932752,3.1365122818711373
sample7,2022-06-27,*unidentified_Caldilineaceae*,0.18175138730447224,1.0407829723398616
sample7,2022-06-27,Actinobacteria Genus of PeM15,1.8619849571724123,2.755898039947531
sample7,2022-06-27,Anaerolineae Genus of C10-SB1A,0.5974593476285311,0.2640053588327615
sample7,2022-06-27,Burkholderiales Genus of SC-I-84,1.2219880508130474,1.297114173829319
sample7,2022-06-27,Chloroflexi Genus of OLB14,2.0882074286045746,1.6816085671473981
sample7,2022-06-27,Flavobacteriales Genus of NS9_marine_group,0.6515980587405016,0.9059129042078556
sample7,2022-06-27,Gammaproteobacteria Genus of Run-SP154,1.720837603201918,2.6335148874738517
sample7,2022-06-27,Genus of Actinobacteria,0.43891026508633185,0.7126946461146075
sample7,2022-06-27,Genus of Caldilineaceae,1.055704866683424,4.411204707392569
sample7,2022-06-27,Genus of Chloroflexaceae,0.34996809683095187,0.509813734457172
sample7,2022-06-27,Genus of Comamonadaceae,1.6821670952647965,1.6405102162494207
sample7,2022-06-27,Genus of Intrasporangiaceae,4.789342408012529,5.010608469695935
sample7,2022-06-27,Genus of Kineosporiaceae,0.8990893095380807,0.6569083750018746
sample7,2022-06-27,Genus of Micrococcales,1.281927338115586,1.6418298495456767
sample7,2022-06-27,Genus of Microtrichaceae,1.7691757381233204,1.387385172656866
sample7,2022-06-27,Genus of Microtrichales,1.676366519074228,1.3823951177390017
sample7,2022-06-27,Genus of Propionibacteriaceae,1.2277886270036156,0.8792396657092159
sample7,2022-06-27,Genus of Rhodobacteraceae,2.5271176936909066,2.657419448875585
sample7,2022-06-27,Genus of Saccharimonadales,1.187184593669638,1.5574194736276132
sample7,2022-06-27,Genus of Saprospiraceae,2.759140741313637,2.160915937332617
sample7,2022-06-27,Ignavibacteria Genus of SJA-28,0.7676095825518668,0.5225866721513354
sample7,2022-06-27,Ilumatobacteraceae CL500-29_marine_group,1.0286355111274386,0.930435459719942
sample7,2022-06-27,Microtrichaceae IMCC26207,2.0224675651114676,1.9551873403156141
sample7,2022-06-27,Other max.<1%,22.593244262263386,0.004636330084802926
sample7,2022-06-27,Saprospiraceae OLB8,0.7347396508053133,0.6012212433047679
sample7,2022-06-27,Solirubrobacterales unidentified_67-14,1.231655677797328,1.6640872308775274
sample7,2022-06-27,Spongiibacteraceae BD1-7_clade,0.6612656857247821,0.6189779620413468
sample7,2022-06-27,Thermomicrobiales Genus of JG30-KF-CM45,5.928188866760765,4.824373786433909
sample8,2022-07-12,*Acidovorax*,0.42308467188043736,0.6250601854685071
sample8,2022-07-12,*Bifidobacterium*,0.6630158061502958,0.7718842085045514
sample8,2022-07-12,*Candidatus_Microthrix*,12.989248887342258,16.572508272021935
sample8,2022-07-12,*Collinsella*,1.157530357698859,0.9171921516494475
sample8,2022-07-12,*Dechloromonas*,0.3278448323229363,0.5935828241994345
sample8,2022-07-12,*Ferruginibacter*,0.5494606128317369,0.6918805480368627
sample8,2022-07-12,*Hyphomicrobium*,1.846187659114636,1.3421399822106193
sample8,2022-07-12,*Iamia*,1.9560797816809834,0.9195638065549002
sample8,2022-07-12,*Longivirga*,0.8186963131192879,0.5226197584525807
sample8,2022-07-12,*Methanosaeta*,0.005494606128317368,0.5796673762182207
sample8,2022-07-12,*Mycobacterium*,1.5622996758182386,0.7498251193740132
sample8,2022-07-12,*Nitrospira*,0.11172365794245315,0.9664133831269824
sample8,2022-07-12,*Nordella*,1.7289693950438654,1.1986489788430603
sample8,2022-07-12,*Romboutsia*,1.4304291287386215,1.0035358373993588
sample8,2022-07-12,*Simplicispira*,0.08974523342918368,0.3901699130216283
sample8,2022-07-12,*Terrimonas*,0.7252880089378927,0.6644726300806033
sample8,2022-07-12,*Thauera*,0.09707137493360685,0.36917998114796513
sample8,2022-07-12,*Trichococcus*,1.9707320646898296,3.1365122818711373
sample8,2022-07-12,*unidentified_Caldilineaceae*,0.9725452847121742,1.0407829723398616
sample8,2022-07-12,Actinobacteria Genus of PeM15,2.560486455795894,2.755898039947531
sample8,2022-07-12,Anaerolineae Genus of C10-SB1A,0.43773695488928366,0.2640053588327615
sample8,2022-07-12,Burkholderiales Genus of SC-I-84,1.4029560980970348,1.297114173829319
sample8,2022-07-12,Chloroflexi Genus of OLB14,2.827890620707339,1.6816085671473981
sample8,2022-07-12,Flavobacteriales Genus of NS9_marine_group,0.3974431766149564,0.9059129042078556
sample8,2022-07-12,Gammaproteobacteria Genus of Run-SP154,1.853513800619059,2.6335148874738517
sample8,2022-07-12,Genus of Actinobacteria,0.4981776223007747,0.7126946461146075
sample8,2022-07-12,Genus of Caldilineaceae,3.518379457499222,4.411204707392569
sample8,2022-07-12,Genus of Chloroflexaceae,0.25458341727870476,0.509813734457172
sample8,2022-07-12,Genus of Comamonadaceae,0.86997930365025,1.6405102162494207
sample8,2022-07-12,Genus of Intrasporangiaceae,5.578856755618235,5.010608469695935
sample8,2022-07-12,Genus of Kineosporiaceae,0.9249253649334236,0.6569083750018746
sample8,2022-07-12,Genus of Micrococcales,1.5439843220571805,1.6418298495456767
sample8,2022-07-12,Genus of Microtrichaceae,1.489038260774007,1.387385172656866
sample8,2022-07-12,Genus of Microtrichales,1.8150515577208375,1.3823951177390017
sample8,2022-07-12,Genus of Propionibacteriaceae,1.3663253905749189,0.8792396657092159
sample8,2022-07-12,Genus of Rhodobacteraceae,2.289419220132237,2.657419448875585
sample8,2022-07-12,Genus of Saccharimonadales,1.7271378596677593,1.5574194736276132
sample8,2022-07-12,Genus of Saprospiraceae,2.3095661092694004,2.160915937332617
sample8,2022-07-12,Ignavibacteria Genus of SJA-28,1.2124764189820325,0.5225866721513354
sample8,2022-07-12,Ilumatobacteraceae CL500-29_marine_group,0.55678675433616,0.930435459719942
sample8,2022-07-12,Microtrichaceae IMCC26207,2.461583545486181,1.9551873403156141
sample8,2022-07-12,Other max.<1%,21.115771351123648,0.004636330084802926
sample8,2022-07-12,Saprospiraceae OLB8,0.43773695488928366,0.6012212433047679
sample8,2022-07-12,Solirubrobacterales unidentified_67-14,1.807725416216414,1.6640872308775274
sample8,2022-07-12,Spongiibacteraceae BD1-7_clade,0.49451455154856316,0.6189779620413468
sample8,2022-07-12,Thermomicrobiales Genus of JG30-KF-CM45,8.822505906701588,4.824373786433909
sample9,2022-07-25,*Acidovorax*,0.338436744560838,0.6250601854685071
sample9,2022-07-25,*Bifidobacterium*,0.8564521699090595,0.7718842085045514
sample9,2022-07-25,*Candidatus_Microthrix*,7.809370323471855,16.572508272021935
sample9,2022-07-25,*Collinsella*,0.9807758719926327,0.9171921516494475
sample9,2022-07-25,*Dechloromonas*,0.4328306665131806,0.5935828241994345
sample9,2022-07-25,*Ferruginibacter*,0.37527339703004486,0.6918805480368627
sample9,2022-07-25,*Hyphomicrobium*,2.210199148152412,1.3421399822106193
sample9,2022-07-25,*Iamia*,1.8441349142396684,0.9195638065549002
sample9,2022-07-25,*Longivirga*,1.0314262691377922,0.5226197584525807
sample9,2022-07-25,*Methanosaeta*,0.18878784390468514,0.5796673762182207
sample9,2022-07-25,*Mycobacterium*,2.0352250489236794,0.7498251193740132
sample9,2022-07-25,*Nitrospira*,0.2394382410498446,0.9664133831269824
sample9,2022-07-25,*Nordella*,1.7911822263151835,1.1986489788430603
sample9,2022-07-25,*Romboutsia*,2.081270864510188,1.0035358373993588
sample9,2022-07-25,*Simplicispira*,0,0.3901699130216283
sample9,2022-07-25,*Terrimonas*,0.4213192126165535,0.6644726300806033
sample9,2022-07-25,*Thauera*,0.1036030850696443,0.36917998114796513
sample9,2022-07-25,*Trichococcus*,1.1672614251179925,3.1365122818711373
sample9,2022-07-25,*unidentified_Caldilineaceae*,1.4205134108437896,1.0407829723398616
sample9,2022-07-25,Actinobacteria Genus of PeM15,4.7979739841141935,2.755898039947531
sample9,2022-07-25,Anaerolineae Genus of C10-SB1A,0.05525497870381029,0.2640053588327615
sample9,2022-07-25,Burkholderiales Genus of SC-I-84,1.673765396569587,1.297114173829319
sample9,2022-07-25,Chloroflexi Genus of OLB14,1.970760907102567,1.6816085671473981
sample9,2022-07-25,Flavobacteriales Genus of NS9_marine_group,0.30620467365028203,0.9059129042078556
sample9,2022-07-25,Gammaproteobacteria Genus of Run-SP154,2.4657534246575343,2.6335148874738517
sample9,2022-07-25,Genus of Actinobacteria,0.6745711983423507,0.7126946461146075
sample9,2022-07-25,Genus of Caldilineaceae,4.5263036721537935,4.411204707392569
sample9,2022-07-25,Genus of Chloroflexaceae,0.24404282260849547,0.509813734457172
sample9,2022-07-25,Genus of Comamonadaceae,0.5824795671693336,1.6405102162494207
sample9,2022-07-25,Genus of Intrasporangiaceae,4.837112927362726,5.010608469695935
sample9,2022-07-25,Genus of Kineosporiaceae,0.874870496143663,0.6569083750018746
sample9,2022-07-25,Genus of Micrococcales,1.685276850466214,1.6418298495456767
sample9,2022-07-25,Genus of Microtrichaceae,1.0544491769310465,1.387385172656866
sample9,2022-07-25,Genus of Microtrichales,1.689881432024865,1.3823951177390017
sample9,2022-07-25,Genus of Propionibacteriaceae,1.3790721768159317,0.8792396657092159
sample9,2022-07-25,Genus of Rhodobacteraceae,2.3391274317946356,2.657419448875585
sample9,2022-07-25,Genus of Saccharimonadales,1.9178082191780823,1.5574194736276132
sample9,2022-07-25,Genus of Saprospiraceae,0.9600552549787039,2.160915937332617
sample9,2022-07-25,Ignavibacteria Genus of SJA-28,0.8242200989985035,0.5225866721513354
sample9,2022-07-25,Ilumatobacteraceae CL500-29_marine_group,0.5180154253482214,0.930435459719942
sample9,2022-07-25,Microtrichaceae IMCC26207,3.1219062967652813,1.9551873403156141
sample9,2022-07-25,Other max.<1%,21.814205134108438,0.004636330084802926
sample9,2022-07-25,Saprospiraceae OLB8,0.09899850351099343,0.6012212433047679
sample9,2022-07-25,Solirubrobacterales unidentified_67-14,2.9515367790951994,1.6640872308775274
sample9,2022-07-25,Spongiibacteraceae BD1-7_clade,0.6423391274317947,0.6189779620413468
sample9,2022-07-25,Thermomicrobiales Genus of JG30-KF-CM45,10.66651318061471,4.824373786433909
